Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_Points,Away_Points,Goal_Diff,Home_Possession_Est,Away_Possession_Est,Home_Market_Wisdom,Away_Market_Wisdom,Home_xG_Avg_L5,Home_Streak_L5,Home_Pressure_Avg_L5,Home_Goal_Diff_L5,Home_Rest_Days,Home_Field_Tilt_L5,Home_Dominance_Avg_L5,Home_PDO_L5,Home_PPDA_Proxy_L5,Away_xG_Avg_L5,Away_Streak_L5,Away_Pressure_Avg_L5,Away_Goal_Diff_L5,Away_Rest_Days,Away_Field_Tilt_L5,Away_Dominance_Avg_L5,Away_PDO_L5,Away_PPDA_Proxy_L5,Home_H2H_L3,Away_H2H_L3,Home_FIFA_Ova,Home_FIFA_Att,Home_FIFA_Mid,Home_FIFA_Def,Home_Market_Value,Away_FIFA_Ova,Away_FIFA_Att,Away_FIFA_Mid,Away_FIFA_Def,Away_Market_Value,Diff_FIFA_Ova,Diff_FIFA_Att,Diff_FIFA_Mid,Diff_FIFA_Def,Log_Value_Diff,Home_Elo,Away_Elo,Home_Att_Strength,Away_Att_Strength,Home_Def_Weakness,Away_Def_Weakness,Home_Elo_Calc,Away_Elo_Calc,Elo_Diff
SP1,2025-09-30,Valencia,Oviedo,1,2,A,16,10,5,4,14,12,5,4,1,4,0,1,1.7,3.5,5.5,0,3,-1,0.5,0.5,0.5882352941176471,0.18181818181818182,1.3119999999999998,7.0,28.4,-2.0,7.0,0.33339534943378146,0.4629148629148629,1.211111111111111,1.6203571428571428,1.3800000000000001,3.0,29.6,-7.0,5.0,0.3047092451971946,0.30389610389610394,0.9444444444444443,1.9964588744588745,1.5,1.5,75,75,75,75,160.0,73,73,73,73,65.0,2,2,2,2,0.891749622958038,1505.7063770334676,1449.1532129985849,1.019791071648749,0.9612717822176704,1.0402191068800666,1.0492997570374183,1505.7063770334676,1449.1532129985849,56.553164034882684
SP1,2025-10-03,Osasuna,Getafe,2,1,H,7,6,3,2,11,14,1,6,1,4,0,0,2.15,2.9,4.1,3,0,1,0.5,0.5,0.46511627906976744,0.24390243902439027,1.7560000000000002,4.0,30.8,-2.0,5.0,0.38424946735180726,0.36666666666666664,1.0122448979591836,1.354092394533571,1.394,5.0,30.0,-4.0,6.0,0.45775347922144993,0.47444444444444445,1.1173469387755102,1.0016666666666665,1.5,1.5,77,77,77,77,88.5,76,76,76,76,68.6,1,1,1,1,0.25147405794043554,1478.1920057725683,1511.688119608451,0.9804727289399203,1.0086506427503517,1.0000209475437853,1.0202357863876719,1478.1920057725683,1511.688119608451,-33.496113835882625
SP1,2025-10-04,Oviedo,Levante,0,2,A,13,14,2,5,10,10,9,3,2,2,0,0,2.5,3.3,2.88,0,3,-2,0.5,0.5,0.4,0.3472222222222222,1.51,6.0,32.4,-3.0,4.0,0.35137591037179783,0.3727849927849928,0.9952380952380953,1.5934285714285716,1.8059999999999998,5.0,38.0,-1.0,7.0,0.378003181496382,0.28055555555555556,1.1522675736961452,1.2106015037593987,1.5,1.5,73,73,73,73,65.0,75,75,75,75,87.9,-2,-2,-2,-2,-0.29785740049343357,1470.489047720169,1468.7433098355452,0.9716746673750889,1.0403788163097423,1.0485852248844094,1.0690375158436063,1470.489047720169,1468.7433098355452,1.7457378846238498
SP1,2025-10-04,Girona,Valencia,2,1,H,4,19,4,6,13,12,0,7,5,1,2,0,2.45,3.5,2.8,3,0,1,0.5,0.5,0.4081632653061224,0.35714285714285715,2.2039999999999997,3.0,24.0,-6.0,8.0,0.4146590805538022,0.4699633699633699,0.7471088435374149,1.9680341880341878,1.7599999999999998,7.0,28.4,-2.0,4.0,0.3941360889407382,0.4597402597402597,1.138095238095238,1.5578571428571428,1.5,1.5,76,76,76,76,146.5,75,75,75,75,160.0,1,1,1,1,-0.08757618920458832,1443.7584004048965,1484.3705423118834,0.958963204092095,1.019055863785696,1.0854472992768411,1.0498324661130751,1443.7584004048965,1484.3705423118834,-40.612141906986835
SP1,2025-10-04,Ath Bilbao,Mallorca,2,1,H,18,7,5,2,16,13,7,2,5,6,0,1,1.53,3.8,7.0,3,0,1,0.5,0.5,0.6535947712418301,0.14285714285714285,2.612,4.0,32.0,-3.0,7.0,0.6159822392616752,0.6206349206349207,0.930952380952381,1.0124242424242424,2.472,4.0,28.4,-2.0,7.0,0.44006626122485065,0.4252136752136752,0.823299319727891,1.4447385620915032,1.5,1.5,79,79,79,79,303.0,75,75,75,75,80.6,4,4,4,4,1.3151984394361609,1491.843076406417,1459.1592120676492,0.9971949637357043,0.9896890664488078,1.0089954178753868,1.038017354817097,1491.843076406417,1459.1592120676492,32.68386433876776
SP1,2025-10-04,Real Madrid,Villarreal,3,1,H,26,9,7,2,9,14,4,0,2,4,0,1,1.45,5.0,6.0,3,0,2,0.5,0.5,0.6896551724137931,0.16666666666666666,3.162,12.0,25.2,4.0,7.0,0.52530616213533,0.4833333333333334,1.179251700680272,1.4846055698687277,2.5,10.0,28.8,1.0,7.0,0.544841836927324,0.6303030303030303,1.0139455782312925,0.9459188034188035,1.5,1.5,85,85,85,85,1350.0,79,79,79,79,263.8,6,6,6,6,1.629625513897346,1567.080996367154,1549.2884210958039,1.0886061312488555,1.0575737213433702,1.0112686610834687,0.9804236204803728,1567.080996367154,1549.2884210958039,17.792575271350188
SP1,2025-10-05,Alaves,Elche,3,1,H,25,6,5,3,13,9,14,4,3,1,0,1,2.3,3.1,3.3,3,0,2,0.5,0.5,0.4347826086956522,0.30303030303030304,1.6300000000000001,5.0,40.4,-1.0,8.0,0.45375334160024183,0.5174603174603174,0.8928571428571429,0.8057132867132868,2.5620000000000003,11.0,31.2,4.0,7.0,0.5743640952381333,0.6088888888888888,1.1452380952380954,0.7532608695652174,1.5,1.5,71,71,71,71,69.5,75,75,75,75,101.1,-4,-4,-4,-4,-0.37034001535239636,1487.8165189254487,1534.1324692140272,0.9883106422888722,1.0289879019649617,0.9995197943940841,0.9908665850214172,1487.8165189254487,1534.1324692140272,-46.315950288578506
SP1,2025-10-05,Sevilla,Barcelona,4,1,H,13,17,5,8,18,9,7,6,7,5,0,0,5.75,5.25,1.45,3,0,3,0.5,0.5,0.17391304347826086,0.6896551724137931,1.636,10.0,42.0,3.0,7.0,0.43845505838812737,0.3928571428571429,1.1523809523809523,0.9869281045751634,4.164,13.0,16.8,12.0,7.0,0.7133479376212156,0.5972649572649573,1.15765306122449,1.1947619047619047,1.5,1.5,80,80,80,80,131.6,84,84,84,84,1130.0,-4,-4,-4,-4,-2.143520398364359,1507.4663702191272,1581.878229540542,1.0383538810422306,1.1355972031946895,1.0282707473360104,0.9802882626478704,1507.4663702191272,1581.878229540542,-74.4118593214148
SP1,2025-10-05,Espanol,Betis,1,2,A,14,12,5,3,16,4,10,5,2,6,0,0,2.63,3.4,2.63,0,3,-1,0.5,0.5,0.3802281368821293,0.3802281368821293,2.558,8.0,27.6,0.0,9.0,0.483930985291369,0.41712121212121217,1.054421768707483,1.323339160839161,2.8359999999999994,8.0,20.8,3.0,7.0,0.5145434887415773,0.4392857142857142,1.038888888888889,1.7025974025974027,1.5,1.5,75,75,75,75,102.7,79,79,79,79,219.8,-4,-4,-4,-4,-0.7557551991674583,1519.6831667639776,1521.338325466263,1.0270352554089333,1.0396883488693023,1.0200936816822364,1.0000917300605854,1519.6831667639776,1521.338325466263,-1.655158702285462
SP1,2025-10-05,Sociedad,Vallecano,0,1,A,10,7,3,2,13,21,7,5,1,2,0,0,2.05,3.6,3.5,0,3,-1,0.5,0.5,0.48780487804878053,0.2857142857142857,2.586,3.0,37.6,-4.0,7.0,0.5480706546684353,0.6414335664335664,0.807482993197279,1.0272619047619047,2.822,2.0,28.0,-4.0,7.0,0.5874219228780537,0.5908424908424909,0.8127551020408162,1.135910364145658,1.5,1.5,79,79,79,79,246.7,76,76,76,76,96.8,3,3,3,3,0.9292937594545423,1464.9881442524372,1459.713968193644,0.9990865062876545,0.9986251341910588,1.0389317937067908,1.028668466080385,1464.9881442524372,1459.713968193644,5.274176058793273
SP1,2025-10-05,Celta,Ath Madrid,1,1,D,18,6,4,1,7,10,6,3,1,3,0,1,4.5,3.8,1.75,1,1,0,0.5,0.5,0.2222222222222222,0.5714285714285714,2.3339999999999996,4.0,26.8,-1.0,7.0,0.5084368209834479,0.4911477411477412,0.9596938775510205,1.28,3.0219999999999994,11.0,28.8,6.0,8.0,0.6713016835430204,0.7200577200577201,0.8688775510204082,0.8483747412008281,1.5,1.5,76,76,76,76,146.4,83,83,83,83,563.0,-7,-7,-7,-7,-1.3419042717428233,1470.051757966748,1528.3179178672476,0.9899593841278365,1.0681804291476038,1.0191815198454377,1.0185297891212117,1470.051757966748,1528.3179178672476,-58.26615990049959
SP1,2025-10-17,Oviedo,Espanol,0,2,A,13,19,4,10,9,8,3,5,2,1,0,0,3.0,3.1,2.5,0,3,-2,0.5,0.5,0.3333333333333333,0.4,1.658,3.0,33.6,-6.0,13.0,0.41554777296565676,0.5046031746031746,0.9458333333333333,1.294967032967033,2.6879999999999997,5.0,28.8,-2.0,12.0,0.505004157007633,0.4704545454545455,0.9892857142857143,1.3397865292602134,1.5,1.5,73,73,73,73,65.0,75,75,75,75,102.7,-2,-2,-2,-2,-0.45184737320905644,1451.2177408320335,1500.5471556284378,0.9605699688464648,1.026763935868907,1.0580430397128608,1.0298607270054325,1451.2177408320335,1500.5471556284378,-49.32941479640431
SP1,2025-10-18,Barcelona,Girona,2,1,H,27,11,9,4,10,7,11,5,1,2,0,0,1.2,7.0,12.0,3,0,1,0.5,0.5,0.8333333333333334,0.08333333333333333,4.544,12.0,18.8,9.0,13.0,0.733838195170417,0.6280341880341881,1.0535714285714286,1.0414285714285714,1.8579999999999999,6.0,30.0,-3.0,14.0,0.3094108555212585,0.3128205128205128,0.8203869047619048,1.6823199023199025,1.5,1.5,84,84,84,84,1130.0,76,76,76,76,146.5,8,8,8,8,2.037029300336246,1567.98096530929,1456.2191032747505,1.1338727789118963,0.9693906576555762,1.0112531578365536,1.0843657606635395,1567.98096530929,1456.2191032747505,111.76186203453949
SP1,2025-10-18,Sevilla,Mallorca,1,3,A,13,7,4,6,16,13,9,2,2,1,0,0,1.85,3.3,4.75,0,3,-2,0.5,0.5,0.5405405405405405,0.21052631578947367,1.6939999999999997,10.0,45.6,4.0,13.0,0.4633932071043899,0.4576923076923077,1.2177083333333334,0.7991452991452992,2.262,4.0,33.6,-2.0,14.0,0.41300743842405974,0.3585470085470085,0.8578869047619048,1.1578338001867414,1.5,1.5,80,80,80,80,131.6,75,75,75,75,80.6,5,5,5,5,0.485507815781701,1521.363634450379,1449.6244907774917,1.0675871933664642,0.989703275796612,1.0263663351004837,1.047639232396528,1521.363634450379,1449.6244907774917,71.7391436728874
SP1,2025-10-18,Ath Madrid,Osasuna,1,0,H,18,9,9,2,10,11,4,2,1,3,0,0,1.38,4.75,8.5,3,0,1,0.5,0.5,0.7246376811594204,0.11764705882352941,2.5699999999999994,11.0,26.4,6.0,13.0,0.5702915866413436,0.6152958152958153,0.9790178571428572,1.1112318840579711,1.702,7.0,28.8,0.0,15.0,0.3602494675118073,0.2752380952380952,1.031547619047619,1.4053744458156223,1.5,1.5,83,83,83,83,563.0,77,77,77,77,88.5,6,6,6,6,1.8408156262172497,1530.1110964363065,1490.3553619554734,1.0672767234088096,0.9906718897353783,1.01844759157833,0.9999334796647739,1530.1110964363065,1490.3553619554734,39.7557344808331
SP1,2025-10-18,Villarreal,Betis,2,2,D,7,16,3,3,13,10,5,6,1,1,0,0,1.91,3.6,4.0,1,1,0,0.5,0.5,0.5235602094240838,0.25,2.46,9.0,32.8,-1.0,14.0,0.48266235307829375,0.4636363636363637,1.0211309523809524,1.0259188034188036,2.984,10.0,19.6,4.0,13.0,0.5346131749260399,0.4488095238095238,1.0923611111111111,1.7961038961038962,1.5,1.5,79,79,79,79,263.8,79,79,79,79,219.8,0,0,0,0,0.1817175096599133,1539.187645673985,1540.4743366018029,1.056870979008134,1.0492713178750932,1.0014631638188287,0.9998131008861679,1539.187645673985,1540.4743366018029,-1.286690927817972
SP1,2025-10-19,Elche,Ath Bilbao,0,0,D,15,4,5,1,14,20,6,2,2,3,0,0,3.75,3.25,2.1,1,1,0,0.5,0.5,0.26666666666666666,0.47619047619047616,2.266,8.0,29.6,0.0,14.0,0.4939683033967325,0.5199999999999999,1.09375,1.2407608695652175,2.6079999999999997,4.0,32.0,-3.0,15.0,0.6314621145600102,0.6333333333333333,0.9270833333333334,0.976060606060606,1.5,1.5,75,75,75,75,101.1,79,79,79,79,303.0,-4,-4,-4,-4,-1.0910749762356025,1521.4319252342618,1501.3777976965744,1.028703101031612,1.0072107342485825,1.0108375363881559,1.0090093553382473,1521.4319252342618,1501.3777976965744,20.054127537687464
SP1,2025-10-19,Celta,Sociedad,1,1,D,4,17,1,7,10,20,1,10,4,3,1,0,2.1,3.4,3.5,1,1,0,0.5,0.5,0.47619047619047616,0.2857142857142857,2.348,4.0,24.4,-1.0,14.0,0.51674850880579,0.4816239316239317,0.8709821428571429,1.3333333333333335,2.268,3.0,35.6,-4.0,14.0,0.5139606826751996,0.5762820512820512,0.7690476190476191,1.0972619047619045,1.5,1.5,76,76,76,76,146.4,79,79,79,79,246.7,-3,-3,-3,-3,-0.5190683567400782,1468.2585793976891,1445.5772629063536,0.9898748143491567,0.9885145843707972,1.0182343668946712,1.0385572753091827,1468.2585793976891,1445.5772629063536,22.681316491335565
SP1,2025-10-19,Levante,Vallecano,0,3,A,17,10,4,5,6,18,11,4,0,1,0,0,2.88,3.25,2.5,0,3,-3,0.5,0.5,0.3472222222222222,0.4,2.0919999999999996,8.0,35.2,3.0,15.0,0.38639479004013044,0.26388888888888895,1.1832341269841269,1.349063042220937,2.5,4.0,29.2,-3.0,14.0,0.5566670302683827,0.5357142857142857,0.8986607142857143,1.1251960784313726,1.5,1.5,75,75,75,75,87.9,76,76,76,76,96.8,-1,-1,-1,-1,-0.09541243452091308,1488.0146167236808,1479.1248495397276,1.0499112334767737,0.9982354994249378,1.0589441804001007,1.0184005664791607,1488.0146167236808,1479.1248495397276,8.889767183953154
SP1,2025-10-19,Getafe,Real Madrid,0,1,A,7,23,1,10,27,11,1,4,4,1,2,0,8.0,4.33,1.42,0,3,-1,0.5,0.5,0.125,0.7042253521126761,1.3619999999999999,5.0,34.4,-2.0,16.0,0.4715034765417626,0.5601587301587301,1.0818452380952381,0.7108771929824561,3.3240000000000003,12.0,24.0,5.0,15.0,0.5591523154652822,0.5944444444444444,1.1479166666666667,1.4479389032020609,1.5,1.5,76,76,76,76,68.6,85,85,85,85,1350.0,-9,-9,-9,-9,-2.965835770619825,1499.5247634255459,1577.181771788973,1.00856392321879,1.107554825970498,1.0300374412124125,1.010533740824173,1499.5247634255459,1577.181771788973,-77.65700836342717
SP1,2025-10-20,Alaves,Valencia,0,0,D,13,5,3,2,13,20,7,0,1,2,0,0,2.25,3.0,3.6,1,1,0,0.5,0.5,0.4444444444444444,0.2777777777777778,2.164,7.0,42.0,1.0,15.0,0.5684925690226292,0.6444444444444445,0.9395833333333334,0.6002834224598931,2.0919999999999996,4.0,25.6,-6.0,16.0,0.47371941942598134,0.5454545454545455,1.0791666666666666,1.453095238095238,1.5,1.5,71,71,71,71,69.5,75,75,75,75,160.0,-4,-4,-4,-4,-0.8257916551662401,1500.517062905214,1471.9098394420294,1.0083332419995865,1.017903862989085,0.9992265968841112,1.0593573613725826,1500.517062905214,1471.9098394420294,28.60722346318471
SP1,2025-10-24,Sociedad,Sevilla,2,1,H,5,6,3,1,19,14,1,9,1,3,0,0,1.95,3.5,3.8,3,0,1,0.5,0.5,0.5128205128205129,0.2631578947368421,2.3339999999999996,4.0,37.2,-3.0,5.0,0.5554379524430846,0.6081002331002331,0.6994708994708995,0.9389285714285714,1.86,9.0,42.0,2.0,6.0,0.49282869342804336,0.5213286713286713,1.1657407407407407,0.8438821412505624,1.5,1.5,79,79,79,79,246.7,80,80,80,80,131.6,-1,-1,-1,-1,0.6248812587435522,1450.6641607811898,1499.4992360500028,0.9884479967105362,1.0663463042150017,1.0382796976814874,1.046004046065512,1450.6641607811898,1499.4992360500028,-48.83507526881294
SP1,2025-10-25,Espanol,Elche,1,0,H,16,13,7,4,14,15,4,2,4,2,0,0,1.95,3.25,4.1,3,0,1,0.5,0.5,0.5128205128205129,0.24390243902439027,3.2739999999999996,5.0,27.6,-1.0,8.0,0.5716708218594849,0.5454545454545455,1.0126984126984127,1.1520942215679058,2.62,8.0,27.2,0.0,6.0,0.5620238586597209,0.57,1.0833333333333333,1.2330882352941175,1.5,1.5,75,75,75,75,102.7,75,75,75,75,101.1,0,0,0,0,0.015549390064862223,1517.7194013662875,1516.445663743172,1.03643063568626,1.018229876003093,1.0203582570199115,1.0005828578255793,1517.7194013662875,1516.445663743172,1.273737623115494
SP1,2025-10-25,Girona,Oviedo,3,3,D,8,10,6,5,13,16,11,4,4,3,0,0,1.8,3.5,4.75,1,1,0,0.5,0.5,0.5555555555555556,0.21052631578947367,1.5899999999999999,5.0,28.8,-4.0,7.0,0.30058500874876465,0.32916666666666666,0.8434303350970018,1.9653968253968253,1.9759999999999998,3.0,28.4,-6.0,8.0,0.42282050154416906,0.4938888888888888,0.9296296296296297,1.5829670329670331,1.5,1.5,76,76,76,76,146.5,73,73,73,73,65.0,3,3,3,3,0.8041734337534496,1449.3757250063763,1434.045495094184,0.9695898809619558,0.9503820377586459,1.0931018783061461,1.0674239612621603,1449.3757250063763,1434.045495094184,15.330229912192408
SP1,2025-10-25,Valencia,Villarreal,0,2,A,15,12,3,5,13,14,7,5,2,4,0,0,3.1,3.6,2.2,0,3,-2,0.5,0.5,0.3225806451612903,0.45454545454545453,2.2039999999999997,5.0,30.8,0.0,5.0,0.47943370451985895,0.45656565656565656,1.0703703703703704,1.0470082815734991,2.5580000000000003,10.0,30.8,1.0,7.0,0.47176910783263787,0.5,1.0187830687830688,1.1592521367521367,1.5,1.5,75,75,75,75,160.0,79,79,79,79,263.8,-4,-4,-4,-4,-0.49757045907839004,1477.2218319042197,1535.0369402846159,1.0077405632709642,1.0663024814315858,1.048586494485021,1.0114227781921132,1477.2218319042197,1535.0369402846159,-57.81510838039617
SP1,2025-10-25,Ath Bilbao,Getafe,0,1,A,7,8,4,3,15,14,1,5,1,3,0,0,1.67,3.5,6.0,0,3,-1,0.5,0.5,0.5988023952095809,0.16666666666666666,2.348,5.0,32.8,-2.0,6.0,0.5473351333787722,0.5833333333333333,0.9351851851851851,1.060151515151515,1.192,2.0,42.0,-5.0,6.0,0.38994503946232234,0.4858730158730159,1.0616402116402115,0.7630340557275541,1.5,1.5,79,79,79,79,303.0,76,76,76,76,68.6,3,3,3,3,1.4742631340658479,1506.3640591876642,1483.561466492657,0.9969191302553222,0.9982646858677054,0.9983317149302178,1.0284777499560525,1506.3640591876642,1483.561466492657,22.802592695007206
SP1,2025-10-26,Mallorca,Levante,1,1,D,20,13,4,5,8,13,5,4,3,2,0,0,2.1,3.3,3.6,1,1,0,0.5,0.5,0.47619047619047616,0.2777777777777778,1.7239999999999998,7.0,32.4,1.0,8.0,0.3244052892726357,0.2449106449106449,0.9014550264550264,1.3178338001867413,2.424,7.0,30.0,0.0,7.0,0.48299342707099724,0.3605555555555556,1.0962081128747796,1.349063042220937,1.5,1.5,75,75,75,75,80.6,75,75,75,75,87.9,0,0,0,0,-0.08568288054979778,1471.488889177868,1468.461575765811,1.010068455872141,1.0390221871146854,1.0463747156377785,1.0783391407613256,1471.488889177868,1468.461575765811,3.027313412057083
SP1,2025-10-26,Real Madrid,Barcelona,2,1,H,23,15,10,6,12,9,12,4,5,5,1,1,1.95,4.1,3.3,3,0,1,0.5,0.5,0.5128205128205129,0.30303030303030304,3.682,12.0,25.2,5.0,7.0,0.6407107539378746,0.7044444444444444,1.1425925925925926,0.8710158262789841,4.539999999999999,12.0,19.6,4.0,8.0,0.7088646523252559,0.654423076923077,1.0445326278659612,1.188095238095238,1.5,1.5,85,85,85,85,1350.0,84,84,84,84,1130.0,1,1,1,1,0.17774286184407817,1593.145068721862,1574.8243435776642,1.1061042969735475,1.1422274612263108,1.0002545796152662,1.0114441339640396,1593.145068721862,1574.8243435776642,18.320725144197695
SP1,2025-10-26,Osasuna,Celta,2,3,A,17,11,7,5,10,13,6,2,3,4,0,0,2.35,3.2,3.2,0,3,-1,0.5,0.5,0.425531914893617,0.3125,1.412,4.0,28.0,-3.0,8.0,0.3620512690465115,0.2752380952380952,1.0156966490299824,1.404590132090132,2.182,4.0,25.6,-1.0,7.0,0.4563318449820052,0.46647241647241644,0.9805555555555555,1.4708333333333334,1.5,1.5,77,77,77,77,88.5,76,76,76,76,146.4,1,1,1,1,-0.49891135447442636,1481.0834410092398,1463.1716815228529,0.9803962892383059,0.9895835853366318,0.9992162085751308,1.0181697227661215,1481.0834410092398,1463.1716815228529,17.911759486386927
SP1,2025-10-26,Vallecano,Alaves,1,0,H,15,12,5,2,13,11,7,5,1,3,0,0,2.1,3.1,3.9,3,0,1,0.5,0.5,0.47619047619047616,0.25641025641025644,2.28,7.0,33.2,2.0,7.0,0.48819856386491345,0.4557142857142857,0.9765873015873017,1.1651960784313724,2.384,5.0,38.0,0.0,6.0,0.6570639937450784,0.7444444444444445,0.9462962962962964,0.5229500891265597,1.5,1.5,76,76,76,76,96.8,71,71,71,71,69.5,5,5,5,5,0.3273118672225488,1498.6778904975974,1495.2050704430237,1.0188099835175608,0.9970173429987013,1.0071745985509113,0.9888733275895881,1498.6778904975974,1495.2050704430237,3.472820054573731
SP1,2025-10-27,Betis,Ath Madrid,0,2,A,17,9,5,4,9,18,2,5,2,1,0,0,3.1,3.6,2.2,0,3,-2,0.5,0.5,0.3225806451612903,0.45454545454545453,3.1679999999999997,11.0,20.0,5.0,9.0,0.595603884994669,0.5007575757575757,1.0820987654320988,1.5415584415584416,3.098,11.0,25.2,5.0,9.0,0.5851064018053291,0.6031746031746031,0.993694885361552,1.1478985507246375,1.5,1.5,79,79,79,79,219.8,83,83,83,83,563.0,-4,-4,-4,-4,-0.9377969370951194,1544.6250419911719,1539.3830173825402,1.058777140392842,1.066604710836251,1.0097828454223778,1.008452233302874,1544.6250419911719,1539.3830173825402,5.242024608631709
SP1,2025-10-31,Getafe,Girona,2,1,H,12,8,4,4,17,15,8,3,1,1,0,0,2.15,3.0,3.8,3,0,1,0.5,0.5,0.46511627906976744,0.2631578947368421,1.34,5.0,41.2,-1.0,6.0,0.4720878924455992,0.5725396825396825,1.0888095238095237,0.6619229446164431,1.8980000000000001,6.0,28.8,0.0,6.0,0.3357365230775067,0.3647222222222222,0.8490873015873015,1.920952380952381,1.5,1.5,76,76,76,76,68.6,76,76,76,76,146.5,0,0,0,0,-0.7510636084395008,1503.652997567664,1444.5716865105114,0.9982986361762991,0.9905651517143333,1.0182562469555272,1.1117401588741396,1503.652997567664,1444.5716865105114,59.08131105715256
SP1,2025-11-01,Villarreal,Vallecano,4,0,H,16,13,7,3,7,11,3,5,1,1,0,0,1.7,3.8,5.0,3,0,4,0.5,0.5,0.5882352941176471,0.2,2.132,10.0,33.2,2.0,7.0,0.3897178278852348,0.3833333333333333,1.056904761904762,1.2985233918128656,2.28,9.0,35.2,3.0,6.0,0.4899079657679014,0.48904761904761906,0.9989285714285714,1.0718627450980391,1.5,1.5,79,79,79,79,263.8,76,76,76,76,96.8,3,3,3,3,0.9960502470220813,1551.8493110273594,1509.3381629029316,1.0755498568720034,1.0187360749412993,1.0011513647627204,0.9971628440920626,1551.8493110273594,1509.3381629029316,42.51114812442779
SP1,2025-11-01,Ath Madrid,Sevilla,3,0,H,15,10,6,2,9,12,9,4,0,3,0,0,1.33,5.0,9.0,3,0,3,0.5,0.5,0.7518796992481203,0.1111111111111111,2.8699999999999997,13.0,30.0,7.0,5.0,0.5458169573287832,0.6126984126984127,1.0443253968253967,1.0628985507246376,1.69,6.0,38.4,0.0,8.0,0.5316858336424652,0.6013286713286713,1.1825,0.82165991902834,1.5,1.5,83,83,83,83,563.0,80,80,80,80,131.6,3,3,3,3,1.4477171737462973,1558.7926306333168,1486.6923722350944,1.0759246112720173,1.0652336243183524,0.9971473926738725,1.0555532385030482,1558.7926306333168,1486.6923722350944,72.10025839822242
SP1,2025-11-01,Sociedad,Ath Bilbao,3,2,H,9,11,5,4,20,8,6,2,2,3,0,0,2.7,3.0,2.8,3,0,1,0.5,0.5,0.37037037037037035,0.35714285714285715,2.11,7.0,34.4,0.0,8.0,0.5325808088648533,0.5031002331002331,0.6961904761904762,0.9103571428571428,2.218,5.0,36.0,-1.0,7.0,0.5263827515737837,0.5075757575757576,0.9083333333333334,0.8130926916221032,1.5,1.5,79,79,79,79,246.7,79,79,79,79,303.0,0,0,0,0,-0.20480936491090773,1463.4710245960982,1486.2725281126573,0.9985532262821089,0.9863740538412936,1.0371369400043262,0.9983656629593514,1463.4710245960982,1486.2725281126573,-22.801503516559023
SP1,2025-11-01,Real Madrid,Valencia,4,0,H,21,4,11,1,14,7,7,1,1,1,0,0,1.17,8.0,15.0,3,0,4,0.5,0.5,0.8547008547008548,0.06666666666666667,4.098,12.0,27.6,4.0,6.0,0.6390903852685179,0.7294444444444445,1.1316666666666666,0.901785057048215,2.1239999999999997,2.0,31.2,-4.0,7.0,0.4893970745291707,0.4823232323232324,1.0233333333333332,1.0328416149068325,1.5,1.5,85,85,85,85,1350.0,75,75,75,75,160.0,10,10,10,10,2.127195972975736,1603.2254846683034,1460.4094611614762,1.1150175199231254,0.9974316188011733,0.9986266970373132,1.057990105375212,1603.2254846683034,1460.4094611614762,142.81602350682715
SP1,2025-11-02,Alaves,Espanol,2,1,H,13,18,4,2,14,12,1,6,4,2,1,0,2.38,3.0,3.3,3,0,1,0.5,0.5,0.42016806722689076,0.30303030303030304,2.282,5.0,35.2,0.0,7.0,0.6482434825291941,0.7277777777777777,0.9316666666666666,0.6981016042780748,3.7659999999999996,8.0,26.8,2.0,8.0,0.6172065350283307,0.6037878787878788,1.0257142857142856,1.109988958410011,1.5,1.5,71,71,71,71,69.5,75,75,75,75,102.7,-4,-4,-4,-4,-0.3858894054172586,1484.5447980376896,1528.4668272671831,0.986903592371703,1.0360600725525237,0.9887971815420996,1.0097792634195717,1484.5447980376896,1528.4668272671831,-43.922029229493546
SP1,2025-11-02,Barcelona,Elche,3,1,H,17,9,5,3,12,16,6,3,0,1,0,0,1.22,6.25,12.0,3,0,2,0.5,0.5,0.819672131147541,0.08333333333333333,4.4639999999999995,9.0,21.2,0.0,7.0,0.6209016946563599,0.5844230769230769,1.0367460317460317,1.5422619047619048,2.526,5.0,29.6,-2.0,8.0,0.5386472361399031,0.5366666666666666,1.0607142857142857,1.2053104575163398,1.5,1.5,84,84,84,84,1130.0,75,75,75,75,101.1,9,9,9,9,2.4049047509455015,1564.7439276312227,1505.6982378422763,1.1408019159133613,1.0076287693910586,1.0211915375757175,1.000199018565036,1564.7439276312227,1505.6982378422763,59.04568978894645
SP1,2025-11-02,Levante,Celta,1,2,A,9,20,3,6,10,12,4,4,2,3,1,0,2.88,3.4,2.45,0,3,-1,0.5,0.5,0.3472222222222222,0.4081632653061224,2.29,5.0,28.0,-4.0,7.0,0.4439458100959405,0.3605555555555556,1.0815873015873014,1.5472773279352228,1.886,6.0,29.6,0.0,7.0,0.3966391743877332,0.3626262626262626,1.0139285714285715,1.3263888888888888,1.5,1.5,75,75,75,75,87.9,76,76,76,76,146.4,-1,-1,-1,-1,-0.5056378372353771,1472.783672715993,1483.0755022635683,1.0381096798713187,1.009679742203788,1.0774381965579514,1.0279912365362591,1472.783672715993,1483.0755022635683,-10.29182954757539
