Season,Date,HomeTeam,AwayTeam,Bet_Type,Odds,P_Model,EV,Won,Flat_Stake,Flat_Profit,Kelly_Stake,Kelly_Profit,Flat_BK,Kelly_BK
2012,2013-05-26,Ath Madrid,Mallorca,1,1.62,0.689879419708065,0.11760465992706526,False,10.0,-10.0,62.535892416261355,-62.535892416261355,1107.1,1256.1959783149637
2012,2013-05-26,Getafe,Vallecano,1,2.1,0.5734909891639756,0.20433107724434874,False,10.0,-10.0,58.33633579070793,-58.33633579070793,1097.1,1197.8596425242556
2013,2013-08-17,Valencia,Malaga,1,1.53,0.7031161740003943,0.07576774622060323,True,10.0,5.300000000000001,42.81090820881143,22.68978135067006,1102.4,1220.5494238749257
2013,2013-08-19,Vallecano,Elche,1,2.25,0.47123969605291033,0.06028931611904831,True,10.0,12.5,14.717218010983528,18.39652251372941,1114.9,1238.945946388655
2013,2013-08-31,Celta,Granada,1,2.2,0.4834168096991696,0.0635169813381733,False,10.0,-10.0,16.394605532452836,-16.394605532452836,1104.9,1222.5513408562024
2013,2013-09-15,Granada,Espanol,1,2.4,0.5074574857148887,0.21789796571573272,False,10.0,-10.0,47.569901813501374,-47.569901813501374,1094.9,1174.981439042701
2013,2013-09-16,Elche,Valladolid,1,2.25,0.4979377864017292,0.12036001940389074,False,10.0,-10.0,28.284157760478166,-28.284157760478166,1084.9,1146.6972812822228
2013,2013-09-23,Espanol,Ath Bilbao,1,2.3,0.4764578726815789,0.0958531071676314,True,10.0,12.999999999999998,21.137403344533922,27.478624347894094,1097.9,1174.1759056301169
2013,2013-09-26,Getafe,Celta,1,2.1,0.5255287587624049,0.10361039340105038,True,10.0,11.0,27.649278978266118,30.41420687609273,1108.9,1204.5901125062096
2013,2013-09-28,Sociedad,Sevilla,1,2.2,0.5628581945084837,0.23828802791866432,False,10.0,-10.0,59.799875491547176,-59.799875491547176,1098.9,1144.7902370146624
